14, 1, 29, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.333423, 0.000000, 0.667025, 0.000000, 0.200000, 1.000000
14, 4, 1, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.379597, 0.000000, 0.667025, 0.000000, 0.000000, 0.000000
14, 4, 15, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.379597, 0.000000, 0.667025, 0.000000, 0.000000, 0.000000
14, 4, 29, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.353110, 0.000000, 0.667025, 0.000000, 0.200000, 1.000000
14, 7, 1, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.353110, 0.000000, 0.624251, 0.000000, 0.000000, 0.000000
14, 7, 15, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.353110, 0.000000, 0.624251, 0.000000, 0.000000, 0.000000
14, 7, 29, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.353110, 0.000000, 0.677494, 0.000000, 0.200000, 1.000000
14, 10, 1, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.608501, 0.000000, 0.677494, 0.000000, 0.000000, 0.000000
14, 10, 15, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.608501, 0.000000, 0.677494, 1.000000, 0.200000, 1.000000
14, 10, 29, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.358121, 0.000000, 0.358210, 0.000000, 0.000000, 0.000000
14, 13, 1, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.358121, 0.000000, 0.358210, 0.000000, 0.000000, 0.000000
14, 13, 15, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.348188, 0.000000, 0.374049, 0.000000, 0.200000, 1.000000
14, 13, 29, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.348188, 0.000000, 0.374049, 0.000000, 0.000000, 0.000000
25, 1, 1, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.348188, 0.000000, 0.374049, 0.000000, 0.000000, 0.000000
25, 1, 15, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.328859, 0.000000, 0.374049, 0.000000, 0.200000, 1.000000
25, 1, 29, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.328859, 0.000000, 0.348188, 0.000000, 0.000000, 0.000000
25, 7, 1, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.328859, 0.000000, 0.348188, 0.000000, 0.000000, 0.000000
25, 7, 15, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.328859, 0.000000, 0.368949, 0.000000, 0.200000, 1.000000
25, 7, 29, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.358121, 0.000000, 0.368949, 0.000000, 0.000000, 0.000000
25, 13, 1, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.358121, 0.000000, 0.368949, 0.000000, 0.000000, 0.000000
25, 13, 15, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.342908, 0.000000, 0.374228, 0.000000, 0.200000, 1.000000
25, 13, 29, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.342908, 0.000000, 0.374228, 0.000000, 0.000000, 0.000000
25, 19, 1, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.342908, 0.000000, 0.374228, 1.000000, 0.200000, 1.000000
25, 19, 15, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.357942, 0.000000, 0.692170, 0.000000, 0.000000, 0.000000
25, 19, 29, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.357942, 0.000000, 0.692170, 0.000000, 0.000000, 0.000000
25, 25, 1, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.348188, 0.000000, 0.692170, 0.000000, 0.200000, 1.000000
25, 25, 15, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.348188, 0.000000, 0.564295, 0.000000, 0.000000, 0.000000
25, 25, 29, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.348188, 0.000000, 0.564295, 0.000000, 0.000000, 0.000000
36, 1, 1, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.338166, 0.000000, 0.564295, 0.000000, 0.200000, 1.000000
36, 1, 15, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.338166, 0.000000, 0.348188, 0.000000, 0.000000, 0.000000
36, 1, 29, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.338166, 0.000000, 0.348188, 0.000000, 0.000000, 0.000000
36, 9, 1, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.333423, 0.000000, 0.363311, 0.000000, 0.200000, 1.000000
36, 9, 15, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.333423, 0.000000, 0.363311, 0.000000, 0.000000, 0.000000
36, 9, 29, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.333423, 0.000000, 0.363311, 1.000000, 0.200000, 1.000000
36, 17, 1, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.328859, 0.000000, 0.674989, 0.000000, 0.000000, 0.000000
36, 17, 15, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.328859, 0.000000, 0.674989, 0.000000, 0.000000, 0.000000
36, 17, 29, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.328859, 0.000000, 0.681253, 0.000000, 0.200000, 1.000000
36, 25, 1, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.353110, 0.000000, 0.681253, 0.000000, 0.000000, 0.000000
36, 25, 15, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.353110, 0.000000, 0.681253, 0.000000, 0.000000, 0.000000
36, 25, 29, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.353110, 0.000000, 0.681253, 0.000000, 0.200000, 1.000000
36, 33, 1, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.353110, 0.000000, 0.353110, 0.000000, 0.000000, 0.000000
36, 33, 15, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.353110, 0.000000, 0.353110, 0.000000, 0.000000, 0.000000
36, 33, 29, 4, 2, 1.#QNAN0, 0.000000, 1.#QNAN0, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.342908, 0.000000, 0.363311, 0.000000, 0.000000, 0.000000
3, 1, 1, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.342908, 0.000000, 0.363311, 2.000000, 2.600000, 3.000000
3, 1, 15, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.338166, 0.000000, 0.606532, 2.000000, 2.800000, 3.000000
3, 1, 29, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.333423, 0.000000, 0.342908, 2.000000, 2.800000, 3.000000
3, 2, 1, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.333423, 0.000000, 0.358121, 2.000000, 2.600000, 3.000000
3, 2, 15, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.333423, 0.000000, 0.374049, 2.000000, 2.800000, 3.000000
3, 2, 29, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.342908, 0.000000, 0.651991, 2.000000, 2.600000, 3.000000
3, 3, 1, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.342908, 0.000000, 0.536823, 2.000000, 2.800000, 3.000000
3, 3, 15, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.328859, 0.000000, 0.358121, 2.000000, 2.600000, 3.000000
3, 3, 29, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.342908, 0.000000, 0.363311, 2.000000, 2.600000, 3.000000
14, 1, 1, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.338166, 0.000000, 0.379597, 2.000000, 2.600000, 3.000000
14, 1, 15, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.328859, 0.000000, 0.357942, 2.000000, 2.800000, 3.000000
14, 1, 29, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.328859, 0.000000, 0.548635, 2.000000, 2.800000, 3.000000
14, 4, 1, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.338166, 0.000000, 0.615302, 2.000000, 2.600000, 3.000000
14, 4, 15, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.333423, 0.000000, 0.662192, 2.000000, 2.800000, 3.000000
14, 4, 29, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.328859, 0.000000, 0.593647, 2.000000, 2.600000, 3.000000
14, 7, 1, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.333423, 0.000000, 0.607159, 2.000000, 2.800000, 3.000000
14, 7, 15, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.328859, 0.000000, 0.607875, 2.000000, 2.600000, 3.000000
14, 7, 29, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.328859, 0.000000, 0.551946, 2.000000, 2.800000, 3.000000
14, 10, 1, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.333423, 0.000000, 0.358210, 2.000000, 2.600000, 3.000000
14, 10, 15, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.342908, 0.000000, 0.621834, 2.000000, 3.000000, 4.000000
14, 10, 29, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.338166, 0.000000, 0.358121, 2.000000, 2.800000, 3.000000
14, 13, 1, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.328859, 0.000000, 0.621745, 2.000000, 2.600000, 3.000000
14, 13, 15, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.342908, 0.000000, 0.603311, 2.000000, 2.800000, 3.000000
14, 13, 29, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.328859, 0.000000, 0.358121, 2.000000, 2.800000, 3.000000
25, 1, 1, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.342908, 0.000000, 0.559195, 2.000000, 2.600000, 3.000000
25, 1, 15, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.333423, 0.000000, 0.577808, 2.000000, 2.600000, 3.000000
25, 1, 29, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.338166, 0.000000, 0.363311, 2.000000, 2.600000, 3.000000
25, 7, 1, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.328859, 0.000000, 0.602416, 2.000000, 2.800000, 3.000000
25, 7, 15, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.342908, 0.000000, 0.645638, 2.000000, 2.600000, 3.000000
25, 7, 29, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.328859, 0.000000, 0.547204, 2.000000, 2.600000, 3.000000
25, 13, 1, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.338166, 0.000000, 0.595257, 2.000000, 2.600000, 3.000000
25, 13, 15, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.333423, 0.000000, 0.358121, 2.000000, 2.800000, 3.000000
25, 13, 29, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.342908, 0.000000, 0.681879, 2.000000, 2.600000, 3.000000
25, 19, 1, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.333423, 0.000000, 0.562864, 2.000000, 2.600000, 3.000000
25, 19, 15, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.338166, 0.000000, 0.357942, 2.000000, 2.600000, 3.000000
25, 19, 29, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.328859, 0.000000, 0.560268, 2.000000, 2.600000, 3.000000
25, 25, 1, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.333423, 0.000000, 0.670157, 2.000000, 2.800000, 3.000000
25, 25, 15, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.333423, 0.000000, 0.379597, 2.000000, 2.600000, 3.000000
25, 25, 29, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.328859, 0.000000, 0.611365, 2.000000, 2.600000, 3.000000
36, 1, 1, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.328859, 0.000000, 0.576286, 2.000000, 2.600000, 3.000000
36, 1, 15, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.342908, 0.000000, 0.379597, 2.000000, 2.600000, 3.000000
36, 1, 29, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.342908, 0.000000, 0.610828, 2.000000, 2.800000, 3.000000
36, 9, 1, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.338166, 0.000000, 0.675884, 2.000000, 2.600000, 3.000000
36, 9, 15, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.342908, 0.000000, 0.665235, 2.000000, 2.600000, 3.000000
36, 9, 29, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.353110, 0.000000, 0.667293, 2.000000, 2.600000, 3.000000
36, 17, 1, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.328859, 0.000000, 0.379597, 2.000000, 2.600000, 3.000000
36, 17, 15, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.338166, 0.000000, 0.620850, 2.000000, 2.600000, 3.000000
36, 17, 29, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.328859, 0.000000, 0.358121, 2.000000, 2.800000, 3.000000
36, 25, 1, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.338166, 0.000000, 0.670336, 2.000000, 2.600000, 3.000000
36, 25, 15, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.333423, 0.000000, 0.494855, 2.000000, 2.600000, 3.000000
36, 25, 29, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.353110, 0.000000, 0.374228, 2.000000, 2.600000, 3.000000
36, 33, 1, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.348188, 0.000000, 0.609933, 2.000000, 2.800000, 3.000000
36, 33, 15, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.342908, 0.000000, 0.645280, 2.000000, 2.600000, 3.000000
36, 33, 29, 4, 502, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.353110, 0.000000, 0.633020, 2.000000, 2.600000, 3.000000
3, 1, 1, 4, 1002, 1.#QNAN0, 0.000000, 1.#QNAN0, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.338166, 0.000000, 0.342908, 5.000000, 5.200000, 6.000000
3, 1, 15, 4, 1002, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.342908, 0.000000, 0.379597, 5.000000, 5.200000, 6.000000
3, 1, 29, 4, 1002, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.338166, 0.000000, 0.635436, 5.000000, 5.200000, 6.000000
3, 2, 1, 4, 1002, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.333423, 0.000000, 0.379597, 5.000000, 5.200000, 6.000000
3, 2, 15, 4, 1002, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.342908, 0.000000, 0.653781, 5.000000, 5.200000, 6.000000
3, 2, 29, 4, 1002, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.342908, 0.000000, 0.630962, 5.000000, 5.200000, 6.000000
3, 3, 1, 4, 1002, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.342908, 0.000000, 0.379597, 5.000000, 5.200000, 6.000000
3, 3, 15, 4, 1002, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.342908, 0.000000, 0.574497, 5.000000, 5.200000, 6.000000
3, 3, 29, 4, 1002, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.342908, 0.000000, 0.379418, 5.000000, 5.200000, 6.000000
14, 1, 1, 4, 1002, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.328859, 0.000000, 0.543445, 5.000000, 5.400000, 6.000000
14, 1, 15, 4, 1002, 1.#QNAN0, 0.000000, 1.#QNAN0, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.333423, 0.000000, 0.358121, 5.000000, 5.200000, 6.000000
14, 1, 29, 4, 1002, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.342908, 0.000000, 0.379597, 25.000000, 29.600000, 31.000000
14, 4, 1, 4, 1002, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.328859, 0.000000, 0.358121, 30.000000, 30.799999, 31.000000
14, 4, 15, 4, 1002, 1.#QNAN0, 0.000000, 1.#QNAN0, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.342908, 0.000000, 0.498881, 31.000000, 31.000000, 31.000000
14, 4, 29, 4, 1002, 1.#QNAN0, 0.000000, 1.#QNAN0, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.338166, 0.000000, 0.557136, 30.000000, 30.799999, 31.000000
14, 7, 1, 4, 1002, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.358121, 0.000000, 0.660313, 30.000000, 30.799999, 31.000000
14, 7, 15, 4, 1002, 1.#QNAN0, 0.000000, 1.#QNAN0, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.338166, 0.000000, 0.379418, 30.000000, 30.799999, 31.000000
14, 7, 29, 4, 1002, 1.#QNAN0, 0.000000, 1.#QNAN0, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.342908, 0.000000, 0.374228, 31.000000, 32.599998, 35.000000
14, 10, 1, 4, 1002, 1.#QNAN0, 0.000000, 1.#QNAN0, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.333423, 0.000000, 0.358121, 7.000000, 11.600000, 27.000000
14, 10, 15, 4, 1002, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.342908, 0.000000, 0.379597, 5.000000, 6.400000, 7.000000
14, 10, 29, 4, 1002, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.328859, 0.000000, 0.607606, 5.000000, 5.200000, 6.000000
14, 13, 1, 4, 1002, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.333423, 0.000000, 0.374228, 5.000000, 5.200000, 6.000000
14, 13, 15, 4, 1002, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.333423, 0.000000, 0.363311, 5.000000, 5.400000, 6.000000
14, 13, 29, 4, 1002, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.333423, 0.000000, 0.558389, 5.000000, 5.200000, 6.000000
25, 1, 1, 4, 1002, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.328859, 0.000000, 0.558210, 5.000000, 5.200000, 6.000000
25, 1, 15, 4, 1002, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.333423, 0.000000, 0.363311, 5.000000, 5.200000, 6.000000
25, 1, 29, 4, 1002, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.333423, 0.000000, 0.600268, 5.000000, 5.400000, 6.000000
25, 7, 1, 4, 1002, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.333423, 0.000000, 0.602864, 5.000000, 5.200000, 6.000000
25, 7, 15, 4, 1002, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.328859, 0.000000, 0.642864, 5.000000, 5.200000, 6.000000
25, 7, 29, 4, 1002, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.328859, 0.000000, 0.353110, 5.000000, 5.200000, 6.000000
25, 13, 1, 4, 1002, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.338166, 0.000000, 0.358121, 5.000000, 5.200000, 6.000000
25, 13, 15, 4, 1002, 1.#QNAN0, 0.000000, 1.#QNAN0, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.333423, 0.000000, 0.615839, 5.000000, 5.400000, 6.000000
25, 13, 29, 4, 1002, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.333423, 0.000000, 0.659866, 5.000000, 5.200000, 6.000000
25, 19, 1, 4, 1002, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.333423, 0.000000, 0.661029, 5.000000, 5.200000, 6.000000
25, 19, 15, 4, 1002, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.333423, 0.000000, 0.597584, 5.000000, 5.200000, 6.000000
25, 19, 29, 4, 1002, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.333423, 0.000000, 0.613244, 5.000000, 5.200000, 6.000000
25, 25, 1, 4, 1002, 1.#QNAN0, 0.000000, 1.#QNAN0, 0.000000, 0.000000, 0.000000, 0.338166, 0.000000, 0.598568, 5.000000, 5.200000, 6.000000
