					BDI			DI			Rand			Time		
medoidy	klastry	s¹siedzi	populacja	kroki	min	mean	max	min	mean	max	min	mean	max	min	mean	max
3	1	29	16	502	40,951115	160,876999	756,947327	0,000708	0,010619	0,037976	0,454341	0,489676	0,612693	0	0,2	1
3	2	1	16	502	17,668491	86,342476	433,374481	0,001887	0,008848	0,020264	0,458117	0,553305	0,637945	1	0,4	1
3	2	15	16	502	15,219205	145,722046	1510,795532	0,018129	0,02317	0,035432	0,459545	0,586369	0,637945	0	0,2	1
3	2	29	16	502	20,475628	114,685913	611,338684	0,001691	0,017514	0,037027	0,460871	0,575074	0,637945	0	0,4	1
3	3	1	16	502	15,079019	110,338142	650,823669	0,001936	0,021862	0,062174	0,462912	0,560128	0,665748	1	0,4	1
3	3	15	16	502	30,918346	106,423218	615,992981	0,002783	0,012987	0,025973	0,457606	0,583617	0,637945	0	0,2	1
3	3	29	16	502	19,334007	77,096596	412,78186	0,00202	0,016232	0,027747	0,455311	0,592723	0,637945	0	0,4	1
18	1	1	16	502	14,568522	23,854958	39,192078	0,002555	0,011212	0,02468	0,382869	0,391332	0,407101	3	3,6	5
18	1	15	16	502	14,523388	26,864614	71,602089	0,001439	0,008902	0,029567	0,381645	0,392173	0,418682	2	2,8	3
18	1	29	16	502	17,466805	25,483568	65,534691	0,001837	0,009306	0,020958	0,381288	0,390277	0,409754	3	3	3
18	5	1	16	502	8,115417	26,392696	132,058014	0,004952	0,085565	0,27441	0,389654	0,432879	0,512805	2	2,4	3
18	5	15	16	502	11,638341	24,728296	123,689865	0,002887	0,04548	0,294894	0,386593	0,412801	0,438629	2	2,8	3
18	5	29	16	502	5,486123	25,160862	68,44339	0,007681	0,054608	0,258952	0,385879	0,437434	0,493572	2	2,6	3
18	9	1	16	502	6,459033	18,102692	94,431557	0,007224	0,205397	0,767329	0,383991	0,461778	0,55224	2	2,4	3
18	9	15	16	502	3,879785	23,857229	109,107452	0,004654	0,132525	0,985211	0,383583	0,433305	0,503061	2	3	4
18	9	29	16	502	4,665136	18,490305	65,291809	0,00756	0,072255	0,207723	0,389705	0,453987	0,612693	2	2,4	3
18	13	1	16	502	1,765803	17,668367	61,682735	0,004969	0,049694	0,303338	0,385573	0,461395	0,573666	2	2,2	3
18	13	15	16	502	5,284144	28,349981	92,507545	0,004448	0,080783	1,081534	0,385624	0,452721	0,594837	2	2,4	3
18	13	29	16	502	1,673262	17,33202	55,934929	0,011099	0,136257	0,572892	0,400163	0,485875	0,627538	2	2,4	3
18	17	1	16	502	1,198181	14,866742	67,035217	0,004859	0,090215	0,300129	0,385522	0,503654	0,64876	2	2	2
18	17	15	16	502	1,92394	14,006558	41,264736	0,012851	0,041656	0,132982	0,397561	0,506307	0,637945	2	2	2
18	17	29	16	502	1,76655	19,61541	56,169796	0,008526	0,09446	0,237293	0,384451	0,497278	0,637945	2	2,2	3
33	1	1	16	502	9,293041	13,703272	29,722187	0,002369	0,011809	0,035084	0,37338	0,379118	0,387358	13	13,6	14
33	1	15	16	502	9,78075	12,786411	23,8738	0,002602	0,014165	0,034985	0,375931	0,378852	0,385981	13	13,8	14
33	1	29	16	502	9,425912	12,930005	21,803925	0,003763	0,013018	0,045268	0,375574	0,378806	0,388175	13	14	15
33	9	1	16	502	5,0533	9,777839	23,759035	0,01433	0,231316	1,104923	0,379502	0,435632	0,506275	12	12,2	13
33	9	15	16	502	3,847412	13,012561	43,707035	0,006125	0,065719	0,237428	0,378941	0,409303	0,457351	12	12,8	14
33	9	29	16	502	6,522376	14,60027	55,417355	0,004198	0,108641	0,592377	0,378176	0,409537	0,44873	12	12,6	13
33	17	1	16	502	3,871941	11,672616	42,169594	0,012666	0,142016	0,893404	0,378431	0,430529	0,496174	11	11,4	13
33	17	15	16	502	2,735935	13,573344	44,624115	0,01202	0,096494	0,428654	0,378635	0,430231	0,500204	11	11,4	12
33	17	29	16	502	5,171474	10,870625	22,172489	0,057106	0,127399	0,15657	0,39195	0,443999	0,560963	11	11,4	12
33	25	1	16	502	1,822703	7,682333	20,104753	0,030332	0,162402	0,64329	0,384144	0,486359	0,632691	7	9,8	12
33	25	15	16	502	2,157289	7,589489	25,350077	0,014868	0,504477	2,367902	0,39598	0,485154	0,539996	7	9,2	10
33	25	29	16	502	1,880686	9,290387	35,53619	0,033941	0,17765	0,508018	0,38945	0,447316	0,593613	9	10,4	12
33	33	1	16	502	1,025212	7,630801	21,473351	0,026155	0,199355	0,668522	0,384042	0,502507	0,573666	7	8,2	10
33	33	15	16	502	2,301553	10,314203	40,085918	0,02325	0,061966	0,148313	0,405214	0,471107	0,64876	7	9,2	11
33	33	29	16	502	2,383488	9,538868	36,250286	0,009819	0,095525	0,417782	0,376441	0,470338	0,637945	7	9,8	12
48	1	1	16	502	5,577894	7,866398	10,500843	0,00567	0,016557	0,045947	0,37185	0,374216	0,378584	40	40,2	41
48	1	15	16	502	6,930624	9,045317	15,258404	0,003493	0,014899	0,037002	0,371442	0,375146	0,378278	39	39,8	41
48	1	29	16	502	6,103834	7,88588	10,049767	0,00999	0,023291	0,049679	0,373176	0,375364	0,379094	39	39,6	40
48	12	1	16	502	3,128949	7,857471	21,439545	0,007438	0,143706	0,810548	0,374605	0,411944	0,473931	33	35	36
48	12	15	16	502	2,203224	8,760267	43,881176	0,013512	0,161495	0,959896	0,374707	0,413799	0,539741	32	34,6	38
48	12	29	16	502	2,792386	8,263963	34,012501	0,002748	0,118539	0,371664	0,372972	0,40655	0,434292	36	36,6	37
48	23	1	16	502	1,960723	7,423417	33,25087	0,009669	0,071948	0,203689	0,372921	0,426898	0,580247	28	32	37
48	23	15	16	502	1,927763	5,954451	19,320889	0,031756	0,209063	0,761264	0,374146	0,44576	0,56984	30	31,8	34
48	23	29	16	502	0,640983	6,970482	19,381739	0,014819	0,112546	0,609483	0,376441	0,435267	0,632691	29	31,8	37
48	34	1	16	502	3,106879	6,038674	19,25437	0,002333	0,176868	0,496686	0,374962	0,448653	0,538312	26	29,2	32
48	34	15	16	502	1,521624	6,091319	17,076666	0,034975	0,188045	0,508026	0,384093	0,458655	0,604224	25	29,8	36
48	34	29	16	502	2,645903	6,699957	15,493471	0,050421	0,311344	1,175917	0,378482	0,441804	0,563055	30	31,6	34
48	45	1	16	502	1,522719	4,244923	11,430905	0,031342	0,156841	0,422859	0,374758	0,474234	0,594327	20	25,2	31
48	45	15	16	502	1,232017	5,988292	20,414743	0,064772	0,267596	0,523633	0,387256	0,47862	0,581624	22	26,2	30
48	45	29	16	502	1,812866	6,289494	22,503923	0,026806	0,247129	0,651751	0,388889	0,462048	0,612489	23	28,2	31
3	1	1	16	1002	46,655476	150,862503	862,080261	0,001026	0,013104	0,035881	0,454494	0,499343	0,627538	1	0,6	1
3	1	15	16	1002	49,974445	212,897415	1607,522827	0,000462	0,009372	0,034059	0,456127	0,476613	0,627538	1	0,6	1
3	1	29	16	1002	44,088898	142,397079	3202,037842	0,00023	0,013964	0,036348	0,454903	0,495245	0,633303	1	0,6	1
3	2	1	16	1002	16,439037	123,09449	593,024841	0,002137	0,021759	0,055458	0,464544	0,571602	0,643302	0	0,4	1
3	2	15	16	1002	17,327749	75,727501	317,056976	0,004549	0,023631	0,045788	0,45628	0,555465	0,637945	0	0,6	1
3	2	29	16	1002	10,339817	114,195442	825,595703	0,001044	0,016564	0,033421	0,462504	0,581147	0,637945	1	2,8	10
3	3	1	16	1002	17,055775	144,639099	620,830688	0,001554	0,012614	0,032403	0,455056	0,587182	0,637945	0	0,4	1
3	3	15	16	1002	19,839012	117,297058	555,295105	0,001464	0,009951	0,03076	0,459953	0,576531	0,637945	1	0,8	1
3	3	29	16	1002	13,414583	105,228676	432,559082	0,001364	0,015163	0,036031	0,454545	0,584216	0,637945	0	0,6	1
18	1	1	16	1002	16,582363	24,724514	54,245377	0,001308	0,008521	0,034177	0,382053	0,389143	0,403173	5	5,8	6
18	1	15	16	1002	16,220455	24,051777	40,526123	0,001809	0,008193	0,02512	0,382359	0,389774	0,430466	5	5,6	6
18	1	29	16	1002	13,930874	27,245525	82,658417	0,001788	0,00949	0,037634	0,38292	0,393448	0,422508	5	5,8	6
18	5	1	16	1002	5,528153	24,611689	72,530029	0,002334	0,060561	0,235211	0,383022	0,418752	0,465055	5	5,2	6
18	5	15	16	1002	9,709123	36,514397	203,262314	0,004661	0,038304	0,087252	0,389756	0,435616	0,585757	4	5	6
18	5	29	16	1002	2,397572	16,168255	49,107891	0,007066	0,125367	0,484546	0,387001	0,437803	0,555556	5	5,4	6
18	9	1	16	1002	4,585705	20,31436	57,260109	0,00485	0,038512	0,166314	0,391899	0,437563	0,528926	4	5,6	9
18	9	15	16	1002	2,371879	13,60224	46,029011	0,027771	0,118626	0,363266	0,41557	0,48206	0,60754	4	4,8	5
18	9	29	16	1002	0,960918	20,390936	56,314678	0,00774	0,099092	0,319498	0,391083	0,468321	0,654321	4	4,8	6
18	13	1	16	1002	4,582624	23,552143	195,383469	0,00319	0,039889	0,148094	0,382818	0,489208	0,585757	4	4,2	5
18	13	15	16	1002	3,388899	19,245144	56,065281	0,008648	0,126788	0,549817	0,403836	0,462598	0,549026	4	4,8	5
18	13	29	16	1002	4,785957	21,128723	75,935509	0,007139	0,115238	0,884945	0,395164	0,449628	0,622487	4	4,8	5
18	17	1	16	1002	3,728748	20,428366	92,58786	0,004106	0,073263	0,281034	0,404857	0,492323	0,637945	4	4,2	5
18	17	15	16	1002	2,42039	18,248814	68,273605	0,001692	0,04465	0,224969	0,386542	0,492682	0,632691	4	4,6	5
18	17	29	16	1002	3,319518	15,079198	95,844627	0,007563	0,054934	0,150217	0,397612	0,468967	0,555556	4	4,6	5
33	1	1	16	1002	9,677825	13,460139	20,581799	0,002365	0,011932	0,031542	0,37537	0,379158	0,38593	27	27,2	28
33	1	15	16	1002	9,506503	12,839157	23,885939	0,002884	0,015135	0,030246	0,373686	0,379075	0,385675	27	27,6	28
33	1	29	16	1002	9,38478	12,770735	18,005939	0,003954	0,012726	0,032322	0,374043	0,379255	0,385318	27	27,4	28
33	9	1	16	1002	5,646605	12,372563	22,956869	0,014797	0,101063	0,395241	0,384298	0,414537	0,443628	24	24,4	25
33	9	15	16	1002	0,895976	10,684392	40,013275	0,010796	0,066985	0,167961	0,377206	0,439793	0,607948	20	23,2	25
33	9	29	16	1002	3,019756	17,322783	45,246174	0,005155	0,080207	0,922002	0,380471	0,461053	0,637945	20	22,2	24
33	17	1	16	1002	4,296967	9,241935	23,657736	0,015518	0,081972	0,340327	0,380114	0,447817	0,589991	18	22	24
33	17	15	16	1002	2,504747	12,404666	59,408958	0,005087	0,100598	0,793831	0,377461	0,433664	0,518416	19	22,2	26
33	17	29	16	1002	4,720765	9,245662	21,849783	0,017722	0,117181	0,864532	0,384144	0,418902	0,476125	23	23,8	25
33	25	1	16	1002	1,528133	11,085299	37,661949	0,006513	0,049963	0,267221	0,376696	0,467891	0,643302	16	20	23
33	25	15	16	1002	1,074734	8,679578	31,594381	0,018191	0,123758	0,447972	0,416692	0,476958	0,577594	16	19,6	23
33	25	29	16	1002	3,903784	11,96551	25,748676	0,022338	0,066303	0,487238	0,385369	0,463549	0,637996	16	19,8	24
33	33	1	16	1002	1,430247	7,952288	35,49995	0,010662	0,065575	0,161938	0,383685	0,510642	0,637945	13	15,4	19
33	33	15	16	1002	0,52416	7,606969	15,804416	0,011632	0,084542	0,298661	0,373635	0,479723	0,637945	15	17,8	20
33	33	29	16	1002	0,402449	10,377036	42,920319	0,006286	0,065363	0,246362	0,375574	0,47237	0,64876	12	18	22
48	1	1	16	1002	6,538213	7,702352	10,524702	0,006428	0,025075	0,054228	0,371646	0,37489	0,378635	80	80	80
48	1	15	16	1002	6,279976	8,533436	13,755322	0,004655	0,012347	0,060599	0,371697	0,376072	0,384961	79	80	81
48	1	29	16	1002	6,688868	8,535284	12,997329	0,003628	0,015449	0,041853	0,371442	0,37438	0,378941	80	80	80
48	12	1	16	1002	3,395687	7,944041	28,277378	0,011816	0,350783	1,364602	0,37435	0,41888	0,47587	61	68,8	73
48	12	15	16	1002	4,331094	7,171574	15,286442	0,00864	0,108185	1,445778	0,37185	0,400404	0,42914	71	72,8	74
48	12	29	16	1002	2,646358	8,116144	22,631367	0,012177	0,111712	0,52798	0,374605	0,410695	0,487756	67	70,2	73
48	23	1	16	1002	2,144188	4,961709	11,257334	0,008178	0,117121	0,449099	0,372513	0,460508	0,598765	54	59,8	70
48	23	15	16	1002	0,74369	5,837264	15,346922	0,017448	0,214647	0,652554	0,372666	0,447524	0,622487	60	65,4	72
48	23	29	16	1002	2,156101	7,431688	23,081867	0,025361	0,35542	1,351598	0,378992	0,43078	0,558923	60	67,8	72
48	34	1	16	1002	2,493115	6,563011	13,597444	0,014564	0,097339	0,452429	0,377359	0,454354	0,56984	46	56,2	70
